,sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
2266,SAMS-00002267,2021-08-29,2021,Q3,August,Chile,South America,Rancagua,Samsung Galaxy Tab A9+,Galaxy Tab,128 GB,Cream,No,328.1,15,1,278.88,278.88,CLP,960,267724.8,Carrier Store,BNPL (Buy Now Pay Later),Education,25–34,,3.8,Kept
2267,SAMS-00002268,2021-10-05,2021,Q4,October,Chile,South America,Rancagua,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Graphite,Yes,792.35,10,2,713.12,1426.24,CLP,960,1369190.4,Authorized Reseller,Samsung Pay,Government,45–54,Android (Other),,Kept
2268,SAMS-00002269,2022-01-03,2022,Q1,January,Chile,South America,Rancagua,Samsung Wireless Charger Pad,Accessories,,Black,No,45.88,7,1,42.67,42.67,CLP,960,40963.2,Online (Samsung.com),Net Banking,Education,25–34,,4.1,Kept
2269,SAMS-00002270,2022-03-30,2022,Q1,March,Chile,South America,Rancagua,Samsung T7 Shield 1TB SSD,Accessories,,Blue,No,99.38,10,1,89.44,89.44,CLP,960,85862.4,Carrier Store,Cash,Enterprise,35–44,,3.4,Kept
2270,SAMS-00002271,2022-04-09,2022,Q2,April,Chile,South America,Rancagua,Samsung Smart Tag 2,Accessories,,Blue,No,29.87,0,2,29.87,59.74,CLP,960,57350.4,Corporate / B2B,BNPL (Buy Now Pay Later),Business,45–54,,2.9,Kept
2271,SAMS-00002272,2022-04-30,2022,Q2,April,Chile,South America,Rancagua,Samsung M8 4K Smart Monitor,Monitor,,White,No,743.66,3,4,721.35,2885.4,CLP,960,2769984,Corporate / B2B,Cash,Individual,55+,,2.8,Kept
2272,SAMS-00002273,2022-06-13,2022,Q2,June,Chile,South America,Rancagua,Samsung Galaxy S22,Galaxy S,256 GB,Titanium Violet,Yes,708.31,0,1,708.31,708.31,CLP,960,679977.6,Carrier Store,Net Banking,Enterprise,18–24,New User,2.6,Kept
2273,SAMS-00002274,2022-06-30,2022,Q2,June,Chile,South America,Rancagua,Samsung WindFree AC 1.5 Ton,Appliances,,White,No,736.88,5,1,700.04,700.04,CLP,960,672038.4,Carrier Store,Credit Card,Government,55+,,,Kept
2274,SAMS-00002275,2022-07-12,2022,Q3,July,Chile,South America,Rancagua,Samsung Galaxy Tab A9,Galaxy Tab,64 GB,Graphite,No,224.21,7,1,208.52,208.52,CLP,960,200179.2,Samsung Store,EMI / Installment,Individual,35–44,,4.8,Kept
2275,SAMS-00002276,2022-08-03,2022,Q3,August,Chile,South America,Rancagua,Samsung Galaxy S24+,Galaxy S,1 TB,Graph,Yes,993.15,0,5,993.15,4965.75,CLP,960,4767120,Carrier Store,Cash,Education,45–54,Android (Samsung),2.7,Kept
2276,SAMS-00002277,2022-09-23,2022,Q3,September,Chile,South America,Rancagua,Samsung Galaxy S22,Galaxy S,512 GB,Lime,Yes,728.81,15,2,619.49,1238.98,CLP,960,1189420.8,Carrier Store,EMI / Installment,Business,55+,Feature Phone,2.9,Kept
2277,SAMS-00002278,2022-10-13,2022,Q4,October,Chile,South America,Rancagua,Samsung Galaxy Watch 6,Galaxy Watch,,Gold,No,282.65,10,2,254.38,508.76,CLP,960,488409.6,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,25–34,,5,Kept
2278,SAMS-00002279,2022-12-02,2022,Q4,December,Chile,South America,Rancagua,Samsung The Frame 55-inch,Smart TV,,Beige,No,1277.72,7,6,1188.28,7129.68,CLP,960,6844492.8,Samsung Store,BNPL (Buy Now Pay Later),Business,55+,,3,Kept
2279,SAMS-00002280,2022-12-07,2022,Q4,December,Chile,South America,Rancagua,Samsung Galaxy M34 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,260.41,3,9,252.6,2273.4,CLP,960,2182464,Carrier Store,Credit Card,Education,55+,Android (Other),2.9,Exchanged
2280,SAMS-00002281,2022-12-26,2022,Q4,December,Chile,South America,Rancagua,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Phantom Black,Yes,1042.44,2,2,1021.59,2043.18,CLP,960,1961452.8,Third-Party Retailer,Credit Card,Individual,55+,iOS,4.9,Returned
2281,SAMS-00002282,2023-01-20,2023,Q1,January,Chile,South America,Rancagua,Samsung Galaxy Tab A9,Galaxy Tab,64 GB,Graphite,No,227.79,3,6,220.96,1325.76,CLP,960,1272729.6,Corporate / B2B,Net Banking,Business,35–44,,4.6,Kept
2282,SAMS-00002283,2023-03-06,2023,Q1,March,Chile,South America,Rancagua,Samsung Galaxy Buds Live,Galaxy Buds,,Lime,No,135.94,0,1,135.94,135.94,CLP,960,130502.4,Samsung Store,Samsung Pay,Education,18–24,,,Kept
2283,SAMS-00002284,2023-03-26,2023,Q1,March,Chile,South America,Rancagua,Samsung 870 EVO 1TB SSD,Accessories,,Black,No,116.23,20,1,92.98,92.98,CLP,960,89260.8,Online (Samsung.com),Net Banking,Individual,55+,,4.4,Kept
2284,SAMS-00002285,2023-03-29,2023,Q1,March,Chile,South America,Rancagua,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Blue,Yes,1064.9,20,1,851.92,851.92,CLP,960,817843.2,Samsung Store,Debit Card,Business,18–24,iOS,2.6,Kept
2285,SAMS-00002286,2023-06-11,2023,Q2,June,Chile,South America,Rancagua,Samsung 32GB MicroSD Card,Accessories,,White,No,8.2,0,5,8.2,41,CLP,960,39360,E-commerce Platform,Samsung Pay,Government,35–44,,2.5,Kept
2286,SAMS-00002287,2023-07-29,2023,Q3,July,Chile,South America,Rancagua,Samsung Galaxy Tab S9,Galaxy Tab,128 GB,Silver,No,761.81,2,1,746.57,746.57,CLP,960,716707.2,Corporate / B2B,Credit Card,Government,25–34,,,Kept
2287,SAMS-00002288,2023-08-23,2023,Q3,August,Chile,South America,Rancagua,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Graph,Yes,1232.99,12,1,1085.03,1085.03,CLP,960,1041628.8,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,45–54,iOS,3.7,Kept
2288,SAMS-00002289,2023-09-26,2023,Q3,September,Chile,South America,Rancagua,Samsung Galaxy S23 FE,Galaxy S,512 GB,Titanium Black,Yes,637.68,0,2,637.68,1275.36,CLP,960,1224345.6,Authorized Reseller,Gift Card,Education,35–44,Feature Phone,5,Kept
2289,SAMS-00002290,2023-10-17,2023,Q4,October,Chile,South America,Rancagua,Samsung Galaxy S23 FE,Galaxy S,128 GB,Titanium Gray,Yes,550.81,7,1,512.25,512.25,CLP,960,491760,Third-Party Retailer,Samsung Pay,Government,35–44,New User,3.1,Kept
2290,SAMS-00002291,2023-10-21,2023,Q4,October,Chile,South America,Rancagua,Samsung Galaxy Z Fold 4,Galaxy Z,256 GB,Gray,Yes,1503.22,20,1,1202.58,1202.58,CLP,960,1154476.8,Third-Party Retailer,Credit Card,Government,35–44,Android (Samsung),,Kept
2291,SAMS-00002292,2023-11-10,2023,Q4,November,Chile,South America,Rancagua,Samsung French Door Refrigerator,Appliances,,Silver,No,1796.85,10,3,1617.16,4851.48,CLP,960,4657420.8,Carrier Store,BNPL (Buy Now Pay Later),Individual,18–24,,,Kept
2292,SAMS-00002293,2023-11-13,2023,Q4,November,Chile,South America,Rancagua,Samsung Galaxy M04,Galaxy M,128 GB,Prism Black,No,104.4,3,2,101.27,202.54,CLP,960,194438.4,Authorized Reseller,BNPL (Buy Now Pay Later),Individual,35–44,Feature Phone,4.9,Kept
2293,SAMS-00002294,2023-12-31,2023,Q4,December,Chile,South America,Rancagua,Samsung Crystal UHD 43-inch,Smart TV,,White,No,555.27,0,4,555.27,2221.08,CLP,960,2132236.8,Authorized Reseller,EMI / Installment,Enterprise,45–54,,,Exchanged
2294,SAMS-00002295,2024-01-16,2024,Q1,January,Chile,South America,Rancagua,Samsung French Door Refrigerator,Appliances,,Black,No,1702.72,15,7,1447.31,10131.17,CLP,960,9725923.2,Authorized Reseller,Debit Card,Education,45–54,,4.7,Kept
2295,SAMS-00002296,2024-02-14,2024,Q1,February,Chile,South America,Rancagua,Samsung QE50Q80C QLED 50-inch,Smart TV,,Black,No,891.73,0,2,891.73,1783.46,CLP,960,1712121.6,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,35–44,,2.8,Kept
2296,SAMS-00002297,2024-07-18,2024,Q3,July,Chile,South America,Rancagua,Samsung The Frame 55-inch,Smart TV,,Beige,No,1349.91,0,3,1349.91,4049.73,CLP,960,3887740.8,E-commerce Platform,Gift Card,Enterprise,45–54,,4.1,Kept
2297,SAMS-00002298,2024-08-13,2024,Q3,August,Chile,South America,Rancagua,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Icy Blue,Yes,878.92,0,1,878.92,878.92,CLP,960,843763.2,Authorized Reseller,Debit Card,Government,25–34,New User,3.3,Kept
2298,SAMS-00002299,2024-09-06,2024,Q3,September,Chile,South America,Rancagua,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome White,No,141.68,0,1,141.68,141.68,CLP,960,136012.8,Authorized Reseller,BNPL (Buy Now Pay Later),Education,18–24,iOS,2.5,Kept
2299,SAMS-00002300,2024-09-16,2024,Q3,September,Chile,South America,Rancagua,Samsung Odyssey Neo G9,Monitor,,Black,No,1511.29,0,1,1511.29,1511.29,CLP,960,1450838.4,Authorized Reseller,BNPL (Buy Now Pay Later),Business,25–34,,4.2,Kept
2300,SAMS-00002301,2024-10-22,2024,Q4,October,Chile,South America,Rancagua,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lime,Yes,1364.59,7,3,1269.07,3807.21,CLP,960,3654921.6,Carrier Store,Samsung Pay,Enterprise,55+,iOS,,Kept
2301,SAMS-00002302,2024-11-16,2024,Q4,November,Chile,South America,Rancagua,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Lavender,Yes,1022.62,15,2,869.23,1738.46,CLP,960,1668921.6,Third-Party Retailer,Gift Card,Business,35–44,iOS,,Kept
2302,SAMS-00002303,2021-02-05,2021,Q1,February,Chile,South America,Santiago,Samsung OLED S95C 65-inch,Smart TV,,White,No,2484.06,12,1,2185.97,2185.97,CLP,960,2098531.2,Corporate / B2B,Gift Card,Enterprise,25–34,,4.5,Exchanged
2303,SAMS-00002304,2021-02-07,2021,Q1,February,Chile,South America,Santiago,Samsung 32GB MicroSD Card,Accessories,,Blue,No,8.59,2,4,8.42,33.68,CLP,960,32332.8,Samsung Store,BNPL (Buy Now Pay Later),Business,45–54,,5,Returned
2304,SAMS-00002305,2021-04-14,2021,Q2,April,Chile,South America,Santiago,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome White,Yes,372.96,7,1,346.85,346.85,CLP,960,332976,Third-Party Retailer,Samsung Pay,Government,55+,iOS,3.4,Kept
2305,SAMS-00002306,2021-05-14,2021,Q2,May,Chile,South America,Santiago,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Peach,No,134.36,0,2,134.36,268.72,CLP,960,257971.2,Carrier Store,Samsung Pay,Government,35–44,iOS,2.7,Kept
2306,SAMS-00002307,2021-06-03,2021,Q2,June,Chile,South America,Santiago,Samsung Galaxy M34 5G,Galaxy M,128 GB,Deep Ocean Blue,Yes,233.39,7,1,217.05,217.05,CLP,960,208368,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,25–34,Android (Samsung),4.8,Kept
2307,SAMS-00002308,2021-07-23,2021,Q3,July,Chile,South America,Santiago,Samsung Wireless Charger Pad,Accessories,,Black,No,53.13,15,1,45.16,45.16,CLP,960,43353.6,E-commerce Platform,Net Banking,Government,35–44,,4,Exchanged
2308,SAMS-00002309,2021-08-05,2021,Q3,August,Chile,South America,Santiago,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome Peach,Yes,396.51,15,10,337.03,3370.3,CLP,960,3235488,Carrier Store,Gift Card,Individual,45–54,Feature Phone,4.8,Kept
2309,SAMS-00002310,2021-08-15,2021,Q3,August,Chile,South America,Santiago,Samsung Galaxy Watch 4 Classic,Galaxy Watch,,Silver,No,240.18,20,1,192.14,192.14,CLP,960,184454.4,Samsung Store,Credit Card,Government,55+,,,Kept
2310,SAMS-00002311,2021-08-16,2021,Q3,August,Chile,South America,Santiago,Samsung Galaxy Tab A9+,Galaxy Tab,1 TB,Lime,No,375.39,2,1,367.88,367.88,CLP,960,353164.8,Carrier Store,Samsung Pay,Education,35–44,,3.1,Kept
2311,SAMS-00002312,2021-09-11,2021,Q3,September,Chile,South America,Santiago,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Phantom Black,Yes,735.37,0,4,735.37,2941.48,CLP,960,2823820.8,E-commerce Platform,Debit Card,Enterprise,45–54,iOS,4.1,Returned
2312,SAMS-00002313,2021-11-02,2021,Q4,November,Chile,South America,Santiago,Samsung Galaxy S22,Galaxy S,128 GB,Green,Yes,744.27,0,2,744.27,1488.54,CLP,960,1428998.4,Corporate / B2B,Net Banking,Business,55+,Android (Other),,Kept
2313,SAMS-00002314,2021-11-15,2021,Q4,November,Chile,South America,Santiago,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Black,Yes,448.76,7,3,417.35,1252.05,CLP,960,1201968,Samsung Store,Net Banking,Education,18–24,Android (Samsung),,Kept
2314,SAMS-00002315,2022-01-16,2022,Q1,January,Chile,South America,Santiago,Samsung 256GB MicroSD Card,Accessories,,White,No,30.96,15,1,26.32,26.32,CLP,960,25267.2,Samsung Store,BNPL (Buy Now Pay Later),Government,18–24,,,Kept
2315,SAMS-00002316,2022-01-23,2022,Q1,January,Chile,South America,Santiago,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Lime,Yes,395.32,3,10,383.46,3834.6,CLP,960,3681216,Authorized Reseller,Samsung Pay,Enterprise,18–24,iOS,4.1,Kept
2316,SAMS-00002317,2022-03-03,2022,Q1,March,Chile,South America,Santiago,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Titanium Black,Yes,1288.46,5,1,1224.04,1224.04,CLP,960,1175078.4,E-commerce Platform,BNPL (Buy Now Pay Later),Enterprise,25–34,Android (Other),3.1,Kept
2317,SAMS-00002318,2022-03-17,2022,Q1,March,Chile,South America,Santiago,Samsung Galaxy Buds Live,Galaxy Buds,,White,No,143.92,0,1,143.92,143.92,CLP,960,138163.2,Authorized Reseller,EMI / Installment,Education,55+,,,Kept
2318,SAMS-00002319,2022-03-23,2022,Q1,March,Chile,South America,Santiago,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Gray,Yes,783.47,15,1,665.95,665.95,CLP,960,639312,Samsung Store,EMI / Installment,Business,55+,Android (Other),4.5,Kept
2319,SAMS-00002320,2022-04-02,2022,Q2,April,Chile,South America,Santiago,Samsung Galaxy Buds Live,Galaxy Buds,,Lime,No,136.18,20,1,108.94,108.94,CLP,960,104582.4,Third-Party Retailer,Credit Card,Individual,25–34,,3.4,Kept
2320,SAMS-00002321,2022-05-16,2022,Q2,May,Chile,South America,Santiago,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Icy Blue,Yes,1766.93,3,5,1713.92,8569.6,CLP,960,8226816,Corporate / B2B,Credit Card,Enterprise,18–24,New User,3.2,Kept
2321,SAMS-00002322,2022-06-11,2022,Q2,June,Chile,South America,Santiago,Samsung M8 4K Smart Monitor,Monitor,,Black,No,720.21,0,1,720.21,720.21,CLP,960,691401.6,Samsung Store,Samsung Pay,Enterprise,35–44,,2.9,Kept
2322,SAMS-00002323,2022-10-01,2022,Q4,October,Chile,South America,Santiago,Samsung Galaxy M34 5G,Galaxy M,64 GB,Icy Blue,Yes,237.4,10,1,213.66,213.66,CLP,960,205113.6,Third-Party Retailer,BNPL (Buy Now Pay Later),Individual,35–44,New User,3.6,Kept
2323,SAMS-00002324,2022-11-24,2022,Q4,November,Chile,South America,Santiago,Samsung Galaxy M14 5G,Galaxy M,256 GB,Midnight Blue,Yes,187.96,0,1,187.96,187.96,CLP,960,180441.6,Carrier Store,BNPL (Buy Now Pay Later),Business,18–24,Android (Other),,Returned
2324,SAMS-00002325,2023-01-12,2023,Q1,January,Chile,South America,Santiago,Samsung Galaxy M34 5G,Galaxy M,64 GB,Deep Ocean Blue,Yes,264.49,2,3,259.2,777.6,CLP,960,746496,Corporate / B2B,BNPL (Buy Now Pay Later),Individual,45–54,Feature Phone,3.8,Kept
2325,SAMS-00002326,2023-02-21,2023,Q1,February,Chile,South America,Santiago,Samsung 11kg Washer-Dryer Combo,Appliances,,Black,No,1176.91,15,1,1000.37,1000.37,CLP,960,960355.2,Corporate / B2B,EMI / Installment,Education,18–24,,4.8,Kept
2326,SAMS-00002327,2023-03-01,2023,Q1,March,Chile,South America,Santiago,Samsung Galaxy Watch 6,Galaxy Watch,,Bora Purple,No,291.87,0,1,291.87,291.87,CLP,960,280195.2,Corporate / B2B,EMI / Installment,Enterprise,35–44,,2.8,Kept
2327,SAMS-00002328,2023-03-14,2023,Q1,March,Chile,South America,Santiago,Samsung The Frame 55-inch,Smart TV,,Beige,No,1208.07,2,2,1183.91,2367.82,CLP,960,2273107.2,Samsung Store,Samsung Pay,Individual,55+,,3.8,Kept
2328,SAMS-00002329,2023-04-28,2023,Q2,April,Chile,South America,Santiago,Samsung Galaxy S22+,Galaxy S,1 TB,Lime,Yes,848.4,0,4,848.4,3393.6,CLP,960,3257856,Corporate / B2B,Samsung Pay,Enterprise,55+,New User,5,Kept
2329,SAMS-00002330,2023-06-18,2023,Q2,June,Chile,South America,Santiago,Samsung 25L Microwave,Appliances,,Black,No,192.07,20,5,153.66,768.3,CLP,960,737568,Corporate / B2B,EMI / Installment,Business,55+,,3.9,Kept
2330,SAMS-00002331,2023-06-26,2023,Q2,June,Chile,South America,Santiago,Samsung Wireless Charger Pad,Accessories,,White,No,49.97,3,2,48.47,96.94,CLP,960,93062.4,Authorized Reseller,Debit Card,Individual,55+,,4.1,Returned
2331,SAMS-00002332,2023-08-14,2023,Q3,August,Chile,South America,Santiago,Samsung 25W USB-C Adapter,Accessories,,Blue,No,29.39,0,1,29.39,29.39,CLP,960,28214.4,Online (Samsung.com),Samsung Pay,Individual,45–54,,3.6,Kept
2332,SAMS-00002333,2023-11-07,2023,Q4,November,Chile,South America,Santiago,Samsung Galaxy S23,Galaxy S,1 TB,Lime,Yes,819.71,0,4,819.71,3278.84,CLP,960,3147686.4,E-commerce Platform,Samsung Pay,Individual,25–34,Android (Samsung),,Kept
2333,SAMS-00002334,2024-07-04,2024,Q3,July,Chile,South America,Santiago,Samsung T55 27-inch FHD,Monitor,,Black,No,263.56,0,3,263.56,790.68,CLP,960,759052.8,Online (Samsung.com),Gift Card,Enterprise,18–24,,4.7,Kept
2334,SAMS-00002335,2024-07-11,2024,Q3,July,Chile,South America,Santiago,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,256 GB,Cream,No,1121.72,5,5,1065.63,5328.15,CLP,960,5115024,E-commerce Platform,Samsung Pay,Enterprise,45–54,,3.6,Kept
2335,SAMS-00002336,2024-08-25,2024,Q3,August,Chile,South America,Santiago,Samsung Galaxy Tab S9+,Galaxy Tab,128 GB,Cream,No,1086.12,5,1,1031.81,1031.81,CLP,960,990537.6,Corporate / B2B,EMI / Installment,Enterprise,18–24,,,Kept
2336,SAMS-00002337,2024-09-24,2024,Q3,September,Chile,South America,Santiago,Samsung WindFree AC 1.5 Ton,Appliances,,White,No,769.18,15,1,653.8,653.8,CLP,960,627648,Online (Samsung.com),Net Banking,Business,18–24,,3.1,Kept
2337,SAMS-00002338,2024-10-27,2024,Q4,October,Chile,South America,Santiago,Samsung Galaxy Buds FE,Galaxy Buds,,Bora Purple,No,106.26,0,3,106.26,318.78,CLP,960,306028.8,Third-Party Retailer,Samsung Pay,Business,45–54,,2.6,Kept
2338,SAMS-00002339,2024-11-18,2024,Q4,November,Chile,South America,Santiago,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Phantom Black,Yes,1010.69,0,4,1010.69,4042.76,CLP,960,3881049.6,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,25–34,Android (Other),2.8,Kept
2339,SAMS-00002340,2024-12-08,2024,Q4,December,Chile,South America,Santiago,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Green,Yes,1254.49,0,2,1254.49,2508.98,CLP,960,2408620.8,Carrier Store,Net Banking,Enterprise,35–44,iOS,3.4,Returned
2340,SAMS-00002341,2021-04-15,2021,Q2,April,Chile,South America,Temuco,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome Violet,Yes,400.85,20,1,320.68,320.68,CLP,960,307852.8,E-commerce Platform,BNPL (Buy Now Pay Later),Business,18–24,Android (Samsung),4.7,Kept
2341,SAMS-00002342,2021-04-18,2021,Q2,April,Chile,South America,Temuco,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Lime,No,150.14,3,1,145.64,145.64,CLP,960,139814.4,Carrier Store,BNPL (Buy Now Pay Later),Government,25–34,iOS,4.6,Kept
2342,SAMS-00002343,2021-04-28,2021,Q2,April,Chile,South America,Temuco,Samsung 32GB MicroSD Card,Accessories,,Blue,No,8.98,2,1,8.8,8.8,CLP,960,8448,Corporate / B2B,Cash,Individual,35–44,,,Kept
2343,SAMS-00002344,2021-05-17,2021,Q2,May,Chile,South America,Temuco,Samsung Galaxy Watch 6,Galaxy Watch,,Gold,No,288.9,7,2,268.68,537.36,CLP,960,515865.6,Online (Samsung.com),Net Banking,Government,55+,,4.6,Kept
2344,SAMS-00002345,2021-06-05,2021,Q2,June,Chile,South America,Temuco,Samsung S Pen (Galaxy S24 Ultra),Accessories,,Silver,Yes,50.54,7,2,47,94,CLP,960,90240,Samsung Store,EMI / Installment,Education,55+,,,Kept
2345,SAMS-00002346,2021-07-22,2021,Q3,July,Chile,South America,Temuco,Samsung 11kg Washer-Dryer Combo,Appliances,,White,No,1158.89,0,3,1158.89,3476.67,CLP,960,3337603.2,Carrier Store,Net Banking,Individual,25–34,,3.8,Kept
2346,SAMS-00002347,2021-10-24,2021,Q4,October,Chile,South America,Temuco,Samsung T55 27-inch FHD,Monitor,,White,No,235.28,0,1,235.28,235.28,CLP,960,225868.8,E-commerce Platform,Cash,Business,35–44,,4.1,Kept
2347,SAMS-00002348,2022-03-03,2022,Q1,March,Chile,South America,Temuco,Samsung OLED S95C 65-inch,Smart TV,,Black,No,2382.15,15,7,2024.83,14173.81,CLP,960,13606857.6,Carrier Store,Gift Card,Individual,25–34,,4.8,Kept
2348,SAMS-00002349,2022-04-13,2022,Q2,April,Chile,South America,Temuco,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Blue,Yes,719.8,12,1,633.42,633.42,CLP,960,608083.2,E-commerce Platform,Net Banking,Individual,45–54,Android (Other),4.2,Kept
2349,SAMS-00002350,2022-08-17,2022,Q3,August,Chile,South America,Temuco,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,64 GB,Cream,No,969.87,2,1,950.47,950.47,CLP,960,912451.2,E-commerce Platform,Credit Card,Enterprise,45–54,,4.5,Returned
2350,SAMS-00002351,2022-10-14,2022,Q4,October,Chile,South America,Temuco,Samsung 25W USB-C Adapter,Accessories,,White,No,30.91,12,1,27.2,27.2,CLP,960,26112,Samsung Store,Gift Card,Business,45–54,,4,Returned
2351,SAMS-00002352,2023-01-02,2023,Q1,January,Chile,South America,Temuco,Samsung Odyssey G7 27-inch,Monitor,,Black,No,551.91,0,1,551.91,551.91,CLP,960,529833.6,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,25–34,,4.1,Kept
2352,SAMS-00002353,2023-02-03,2023,Q1,February,Chile,South America,Temuco,Samsung Galaxy M04,Galaxy M,128 GB,Waterfall Blue,No,94.05,0,6,94.05,564.3,CLP,960,541728,Samsung Store,EMI / Installment,Enterprise,25–34,New User,,Kept
2353,SAMS-00002354,2023-04-15,2023,Q2,April,Chile,South America,Temuco,Samsung Galaxy Watch 4,Galaxy Watch,,Silver,No,211.06,0,6,211.06,1266.36,CLP,960,1215705.6,Authorized Reseller,Debit Card,Education,45–54,,3.3,Kept
2354,SAMS-00002355,2023-04-19,2023,Q2,April,Chile,South America,Temuco,Samsung Galaxy M04,Galaxy M,128 GB,Icy Blue,No,97.77,10,4,87.99,351.96,CLP,960,337881.6,E-commerce Platform,Credit Card,Government,55+,New User,,Kept
2355,SAMS-00002356,2023-05-05,2023,Q2,May,Chile,South America,Temuco,Samsung Galaxy Tab S9+,Galaxy Tab,512 GB,Lime,No,964.38,0,1,964.38,964.38,CLP,960,925804.8,E-commerce Platform,Net Banking,Education,35–44,,4.7,Kept
2356,SAMS-00002357,2023-06-26,2023,Q2,June,Chile,South America,Temuco,Samsung Galaxy Watch 6,Galaxy Watch,,Silver,No,299.92,0,2,299.92,599.84,CLP,960,575846.4,Corporate / B2B,Net Banking,Individual,35–44,,3.9,Returned
2357,SAMS-00002358,2023-07-18,2023,Q3,July,Chile,South America,Temuco,Samsung Galaxy S22,Galaxy S,128 GB,Lime,Yes,660.72,0,7,660.72,4625.04,CLP,960,4440038.4,Carrier Store,Credit Card,Business,18–24,Android (Other),,Kept
2358,SAMS-00002359,2023-07-23,2023,Q3,July,Chile,South America,Temuco,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Black,Yes,389.22,0,3,389.22,1167.66,CLP,960,1120953.6,Online (Samsung.com),Gift Card,Enterprise,35–44,Android (Other),,Returned
2359,SAMS-00002360,2023-08-03,2023,Q3,August,Chile,South America,Temuco,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Cream,Yes,1801.34,0,5,1801.34,9006.7,CLP,960,8646432,Samsung Store,Cash,Business,18–24,iOS,5,Kept
